id,text,normalized_text,orig_label,label,label_id
uit_001881,cầu trời phật cho đại gia đình con sức khỏe !,cầu trời phật cho đại gia đình con sức khỏe !,enjoyment,happiness,2
uit_003774,lo tương lai bị bỏ rơi của chú đi :vậy,lo tương lai bị bỏ rơi của chú đi :vậy,other,neutral,4
uit_001275,hỡi thế gian tình ái là chi mà đôi lứa nguyện thề sống chết ? 😁😁,hỡi thế gian tình ái là chi mà đôi lứa nguyện thề sống chết ? 😁😁,other,neutral,4
uit_004776,vẫn chọn tech là ngân hàng đồng hành,vẫn chọn tech là ngân hàng đồng hành,enjoyment,happiness,2
uit_000789,per mỏi chân quái :v,per mỏi chân quái :v,sadness,sadness,3
uit_001412,hóa chó nhiều quá thì cũng có lúc phải hóa thành người chứ =)))),hóa chó nhiều quá thì cũng có lúc phải hóa thành người chứ =)))),other,neutral,4
uit_003491,bỏ thế lồn nào được :(,bỏ thế lồn nào được :(,sadness,sadness,3
uit_001537,"ở việt nam một số người không giàu đơn thuần , tiền của họ không biết từ đâu ra nên khi lập sân sau họ có thể chơi trò này .","ở việt nam một số người không giàu đơn thuần , tiền của họ không biết từ đâu ra nên khi lập sân sau họ có thể chơi trò này .",other,neutral,4
uit_001716,t mà bị như này thì chắc tao chết luôn c ạ 😂😂 per,t mà bị như này thì chắc tao chết luôn c ạ 😂😂 per,fear,fear,1
uit_000730,"thật ra nó không quên đường về nhà đâu , nó muốn đi bụi thôi","thật ra nó không quên đường về nhà đâu , nó muốn đi bụi thôi",other,neutral,4
uit_003801,lợi ích của việc không nghe lời vợ ??,lợi ích của việc không nghe lời vợ ??,other,neutral,4
uit_003720,đọc tin nhắn đầu thấy cay cay ngay mũi,đọc tin nhắn đầu thấy cay cay ngay mũi,sadness,sadness,3
uit_003252,ngoài ra còn một số cái buồn nữa . không giải quyết kịp thời thì ??,ngoài ra còn một số cái buồn nữa . không giải quyết kịp thời thì ??,sadness,sadness,3
uit_001909,đem hủy mẹ đi . đấu giá cái quần què gì xong thằng mua lại nó hứng nó cho cả thế giới dính vr cmnl .,đem hủy mẹ đi . đấu giá cái quần què gì xong thằng mua lại nó hứng nó cho cả thế giới dính vr cmnl .,anger,anger,0
uit_002782,cuộc đời bạn đáng giá bao nhiêu tiền,cuộc đời bạn đáng giá bao nhiêu tiền,other,neutral,4
uit_003713,ám ảnh thật sự,ám ảnh thật sự,fear,fear,1
uit_004038,lũ kiến ở nhà mày thích vậy .,lũ kiến ở nhà mày thích vậy .,enjoyment,happiness,2
uit_000915,ý là giọng quê tao đó hã,ý là giọng quê tao đó hã,enjoyment,happiness,2
uit_002789,ăn bớt của trẻ vậy mà bị khiển trách thì lần sau còn làm tiếp và mạnh hơn nữa đúng lả luật của việt nam không có chức quyền ăn trộm ổ bánh mì phải đi tù còn có chức ăn 150trieu thì bị khiển trách thôi,ăn bớt của trẻ vậy mà bị khiển trách thì lần sau còn làm tiếp và mạnh hơn nữa đúng lả luật của việt nam không có chức quyền ăn trộm ổ bánh mì phải đi tù còn có chức ăn 150trieu thì bị khiển trách thôi,anger,anger,0
uit_004745,vợ per nuôi tốt quá béo tốt ra hẳn,vợ per nuôi tốt quá béo tốt ra hẳn,enjoyment,happiness,2
uit_003406,đúng là càng ngày càng chán . cứ theo luật mà làm thì chán cực kỳ luôn,đúng là càng ngày càng chán . cứ theo luật mà làm thì chán cực kỳ luôn,sadness,sadness,3
uit_001869,trời ơi . giết hết lũ xúc sinh liên quan đi . lũ giết người hàng loạt . yêu cầu thủ tướng đứng ra chỉ đạo vụ việc này cho dân . diệt tận gốc nhổ tận rể lũ súc vật này .😡😡😡😡,trời ơi . giết hết lũ xúc sinh liên quan đi . lũ giết người hàng loạt . yêu cầu thủ tướng đứng ra chỉ đạo vụ việc này cho dân . diệt tận gốc nhổ tận rể lũ súc vật này .😡😡😡😡,anger,anger,0
uit_004229,nhìn mặt héo queo luôn,nhìn mặt héo queo luôn,other,neutral,4
uit_002279,đáng yêu vậy,đáng yêu vậy,enjoyment,happiness,2
uit_004575,thật dume nge yêu thương gì đâu :)) bắn tim bụp bụp,thật dume nge yêu thương gì đâu :)) bắn tim bụp bụp,enjoyment,happiness,2
uit_000281,chảy cả nói chuyện mắt,chảy cả nói chuyện mắt,other,neutral,4
uit_001761,đang có phong trào tế trượt chân bể bình hả,đang có phong trào tế trượt chân bể bình hả,other,neutral,4
uit_005062,bị bắt nạt im re hà hiền khô luôn thấy tội nghiệp ai dè tới chừng ...... ha ha ha,bị bắt nạt im re hà hiền khô luôn thấy tội nghiệp ai dè tới chừng ...... ha ha ha,enjoyment,happiness,2
uit_000800,tôm này vào là nó diệt hết tôm bản địa luôn,tôm này vào là nó diệt hết tôm bản địa luôn,other,neutral,4
uit_002841,mẹ thằng này nói tiếng việt tốt thật lại còn nói được cả giọng phú yên nữa chứ,mẹ thằng này nói tiếng việt tốt thật lại còn nói được cả giọng phú yên nữa chứ,enjoyment,happiness,2
uit_003521,"tại như vầy nên bố tao không cho đi cùng . cụ bảo có năm còn lăn cả xuống ruộng , trèo lên mái nhà của người ta để đi ??","tại như vầy nên bố tao không cho đi cùng . cụ bảo có năm còn lăn cả xuống ruộng , trèo lên mái nhà của người ta để đi ??",fear,fear,1
uit_002194,anh ấy không thương tao,anh ấy không thương tao,sadness,sadness,3
uit_002406,chờ mãi đéo thấy làm gì chán,chờ mãi đéo thấy làm gì chán,anger,anger,0
uit_004150,"phim hay , nhưng mà lần đầu xem là cùng nyc nên .. 😐","phim hay , nhưng mà lần đầu xem là cùng nyc nên .. 😐",sadness,sadness,3
uit_003660,"kệ mẹ tao , tao thích nuôi chó thôi okeeee nó đéo bao giờ kêu tao bướng","kệ mẹ tao , tao thích nuôi chó thôi okeeee nó đéo bao giờ kêu tao bướng",anger,anger,0
uit_004396,an ủi cũng ghen à :(,an ủi cũng ghen à :(,sadness,sadness,3
uit_004759,một hành động đẹp đầy tính nhân văn ☺️☺️,một hành động đẹp đầy tính nhân văn ☺️☺️,enjoyment,happiness,2
uit_003936,"dume , em tao mà bị thế này thì tao xiên mỗi đứa một nhát , đi tù cũng được","dume , em tao mà bị thế này thì tao xiên mỗi đứa một nhát , đi tù cũng được",anger,anger,0
uit_002467,per thay vì đọc chuyện ma thì mày có thể coi hết video này :)),per thay vì đọc chuyện ma thì mày có thể coi hết video này :)),other,neutral,4
uit_002270,đkm lại diễn rồi pr cho game aumobile chứ gì tuổi lol qua mắt tao =)),đkm lại diễn rồi pr cho game aumobile chứ gì tuổi lol qua mắt tao =)),enjoyment,happiness,2
uit_001675,"ngày xưa nuôi mấy con mèo . đêm hôm nó cứ lựa lúc cửa mở là chạy đi chơi mất . những lần nó không về buồn thối ruột , tối cứ mở cửa để đợi tiếng meo meo 😥","ngày xưa nuôi mấy con mèo . đêm hôm nó cứ lựa lúc cửa mở là chạy đi chơi mất . những lần nó không về buồn thối ruột , tối cứ mở cửa để đợi tiếng meo meo 😥",sadness,sadness,3
uit_001192,khi nào tao nhìn con xò lông bánh bèo mà tao không mắc ói . thì khi đó tao lấy,khi nào tao nhìn con xò lông bánh bèo mà tao không mắc ói . thì khi đó tao lấy,other,neutral,4
uit_003016,mai anh gọi tôi dậy đi :)),mai anh gọi tôi dậy đi :)),other,neutral,4
uit_002008,đó là một câu chuyện buồn,đó là một câu chuyện buồn,sadness,sadness,3
uit_003559,tuổi thơ tao dùng n để nướng thằn lằn 😂😂,tuổi thơ tao dùng n để nướng thằn lằn 😂😂,enjoyment,happiness,2
uit_000991,sợ vãi tè ăn độc 2 quả mọc luôn 2 cái nhọt ở mông đíu hỉu,sợ vãi tè ăn độc 2 quả mọc luôn 2 cái nhọt ở mông đíu hỉu,fear,fear,1
uit_005083,quá đau lòng nhưng chúng ta phải chấp nhận với điều đó,quá đau lòng nhưng chúng ta phải chấp nhận với điều đó,sadness,sadness,3
uit_004080,per nói bao nhiêu lần cũng không thấy đủ ... em yêu anh,per nói bao nhiêu lần cũng không thấy đủ ... em yêu anh,enjoyment,happiness,2
uit_003315,khi tắt đi mới thấy ngạt thở .,khi tắt đi mới thấy ngạt thở .,fear,fear,1
uit_000148,tuyệt vời,tuyệt vời,enjoyment,happiness,2
uit_004362,"vui nhất là câu "" lấy ghế ra ngồi nhìn ""","vui nhất là câu "" lấy ghế ra ngồi nhìn """,enjoyment,happiness,2
uit_000993,chỉ vì tin “ nó không cắn đâu ” mà tao đã bị “ nó ” cắn 2 lần rồi . dume,chỉ vì tin “ nó không cắn đâu ” mà tao đã bị “ nó ” cắn 2 lần rồi . dume,anger,anger,0
uit_002334,đàn bà ở nhà thế kia không sợ ngoại tình à ? tao đang lo vợ tao đây này,đàn bà ở nhà thế kia không sợ ngoại tình à ? tao đang lo vợ tao đây này,fear,fear,1
uit_000649,nói chung là ai nào buông tay thì người chết vẫn là mấy đứa con gái như tao 😭,nói chung là ai nào buông tay thì người chết vẫn là mấy đứa con gái như tao 😭,sadness,sadness,3
uit_003873,bài hát đầu tiên của phim là gì nhỉ quên mất rồi . bạn nào thông não cho mình phát,bài hát đầu tiên của phim là gì nhỉ quên mất rồi . bạn nào thông não cho mình phát,other,neutral,4
uit_001481,chỉ mong cảnh này sẽ không còn xãy ra ở xã hội này nữa . bất hạnh vậy đủ rồi 😞🙁,chỉ mong cảnh này sẽ không còn xãy ra ở xã hội này nữa . bất hạnh vậy đủ rồi 😞🙁,sadness,sadness,3
uit_002916,5 triệu nhằm nhò gì so với 1 khoá lễ của bả ? sao không cho hành nghề vĩnh viễn luôn đi . chỉ cấm ở ba vàng thì lại lộng hành ở chỗ khác thôi .,5 triệu nhằm nhò gì so với 1 khoá lễ của bả ? sao không cho hành nghề vĩnh viễn luôn đi . chỉ cấm ở ba vàng thì lại lộng hành ở chỗ khác thôi .,anger,anger,0
uit_001694,cái này thì ai chả đau lòng trời,cái này thì ai chả đau lòng trời,sadness,sadness,3
uit_005101,có đứa nào vừa coi vừa nuốt nước miếng như tao không ?,có đứa nào vừa coi vừa nuốt nước miếng như tao không ?,enjoyment,happiness,2
uit_004588,per có ai còn nhớ thời đầu băng xem đi xem lại xuốt ngày không kakak,per có ai còn nhớ thời đầu băng xem đi xem lại xuốt ngày không kakak,enjoyment,happiness,2
uit_001346,cuối cùng per cũng thành công rồi nha per nha,cuối cùng per cũng thành công rồi nha per nha,enjoyment,happiness,2
uit_004439,"có tớ nhé , bạn không cô đơn đâu .","có tớ nhé , bạn không cô đơn đâu .",enjoyment,happiness,2
uit_000726,buồn nào rồi cũng sẽ qua chỉ có buồn ngủ không tha ngày nào thôi,buồn nào rồi cũng sẽ qua chỉ có buồn ngủ không tha ngày nào thôi,other,neutral,4
uit_003780,tao cũng ước mình có 1 tình yêu như ông bà ❤,tao cũng ước mình có 1 tình yêu như ông bà ❤,enjoyment,happiness,2
uit_000545,vẫn nhớ ngày đầu . lần đầu em có cảm giác được che chở như vậy :))),vẫn nhớ ngày đầu . lần đầu em có cảm giác được che chở như vậy :))),enjoyment,happiness,2
uit_000691,dã man quá ..,dã man quá ..,fear,fear,1
uit_002683,nghe thấm câu vàng trắng nhưng thực tế là trắng tay thôi nghe mà buồn,nghe thấm câu vàng trắng nhưng thực tế là trắng tay thôi nghe mà buồn,sadness,sadness,3
uit_001081,bác nói vậy thì tao cũng quì,bác nói vậy thì tao cũng quì,other,neutral,4
uit_003914,nghe tình vãi =)))),nghe tình vãi =)))),enjoyment,happiness,2
uit_001238,ha ha ❤️ chất lắm,ha ha ❤️ chất lắm,enjoyment,happiness,2
uit_001447,tự nhiên mình lại không muốn làm single mum nữa -.-,tự nhiên mình lại không muốn làm single mum nữa -.-,sadness,sadness,3
uit_004507,yêuc nhau một cách tự do . tôn trọng sư riêng tư của nhau,yêuc nhau một cách tự do . tôn trọng sư riêng tư của nhau,other,neutral,4
uit_004494,gắn bó thời sinh viên á !,gắn bó thời sinh viên á !,enjoyment,happiness,2
uit_002447,hiểu lầm chút chút,hiểu lầm chút chút,other,neutral,4
uit_004527,ai như tao nghe tự nhiên thấy ấm lòng vãi không,ai như tao nghe tự nhiên thấy ấm lòng vãi không,enjoyment,happiness,2
uit_003026,đến đoạn chúng nó ctay con mẹ nó luôn :)),đến đoạn chúng nó ctay con mẹ nó luôn :)),other,neutral,4
uit_002858,đám tụi tao đi chơi xưa nay đều dọn sạch đồ mình kêu hoặc xếp lại gọn một chút cho người ta đỡ dọn .. cái này là sự ý thức thôi …,đám tụi tao đi chơi xưa nay đều dọn sạch đồ mình kêu hoặc xếp lại gọn một chút cho người ta đỡ dọn .. cái này là sự ý thức thôi ...,enjoyment,happiness,2
uit_003317,quán tao vỡ sụp xuống hơn mưa,quán tao vỡ sụp xuống hơn mưa,other,neutral,4
uit_002886,thanh xuân rồi cũng sẽ qua có những người trong ta mãi chẳng thể xoá nhoà !,thanh xuân rồi cũng sẽ qua có những người trong ta mãi chẳng thể xoá nhoà !,sadness,sadness,3
uit_003331,per ai củng đi mà đem về như tao thì không cần phải có công nhân vệ sinh rồi,per ai củng đi mà đem về như tao thì không cần phải có công nhân vệ sinh rồi,other,neutral,4
uit_003623,chú lên thay được rồi đấy,chú lên thay được rồi đấy,other,neutral,4
uit_001144,tao gửi từ ngã tư đồng đội cơ mà đi xa vãi,tao gửi từ ngã tư đồng đội cơ mà đi xa vãi,other,neutral,4
uit_004658,"gập đúng người mà mình muốn thương , muốn yêu , muốn chăm sóc . nhưng thật tiếc khi trong tay vẫn chưa có gì","gập đúng người mà mình muốn thương , muốn yêu , muốn chăm sóc . nhưng thật tiếc khi trong tay vẫn chưa có gì",sadness,sadness,3
